click_id,customer_id,campaign_id,offer_category,channel,clicked_at
50000776,129,CAMP_LIFESTYLE,lifestyle,email,2026-04-06 19:39:17
50000777,130,CAMP_LIFESTYLE,lifestyle,web,2026-05-06 19:32:51
50000778,130,CAMP_LIFESTYLE,lifestyle,app,2025-12-13 19:37:25
50000779,130,CAMP_LIFESTYLE,lifestyle,sms,2025-10-08 19:38:51
50000780,131,CAMP_LIFESTYLE,lifestyle,app,2026-04-17 19:31:44
50000781,131,CAMP_LIFESTYLE,lifestyle,sms,2026-02-22 19:31:06
50000782,131,CAMP_LIFESTYLE,lifestyle,web,2026-05-22 19:32:15
50000783,131,CAMP_REWARDS,rewards,app,2025-06-16 19:35:40
50000784,131,CAMP_LIFESTYLE,lifestyle,app,2026-03-21 19:33:51
50000785,131,CAMP_EDUCATION,education,email,2026-05-27 19:33:08
50000786,132,CAMP_LIFESTYLE,lifestyle,email,2026-01-08 19:39:25
50000787,132,CAMP_LIFESTYLE,lifestyle,app,2026-03-24 19:33:56
50000788,132,CAMP_LIFESTYLE,lifestyle,sms,2026-04-25 19:34:50
50000789,132,CAMP_LIFESTYLE,lifestyle,email,2026-04-24 19:36:34
50000790,132,CAMP_LIFESTYLE,lifestyle,email,2025-12-13 19:32:01
50000791,133,CAMP_LIFESTYLE,lifestyle,web,2025-06-13 19:37:42
50000792,133,CAMP_LIFESTYLE,lifestyle,app,2026-04-29 19:31:45
50000793,133,CAMP_LIFESTYLE,lifestyle,web,2026-02-22 19:39:17
50000794,133,CAMP_LIFESTYLE,lifestyle,web,2026-04-27 19:31:21
50000795,133,CAMP_REWARDS,rewards,app,2025-12-29 19:31:34
50000796,133,CAMP_LIFESTYLE,lifestyle,web,2025-06-17 19:37:32
50000797,135,CAMP_LIFESTYLE,lifestyle,app,2026-03-17 19:34:56
50000798,135,CAMP_LIFESTYLE,lifestyle,sms,2026-05-13 19:36:06
50000799,135,CAMP_LIFESTYLE,lifestyle,app,2026-04-07 19:31:30
50000800,135,CAMP_LIFESTYLE,lifestyle,app,2026-05-21 19:40:52
50000801,136,CAMP_LIFESTYLE,lifestyle,sms,2026-05-22 19:32:31
50000802,136,CAMP_LIFESTYLE,lifestyle,web,2026-05-10 19:35:03
50000803,136,CAMP_LIFESTYLE,lifestyle,app,2025-12-24 19:34:11
50000804,136,CAMP_LIFESTYLE,lifestyle,web,2026-04-13 19:37:05
50000805,136,CAMP_LIFESTYLE,lifestyle,app,2025-10-22 19:31:16
50000806,136,CAMP_LIFESTYLE,lifestyle,email,2026-05-19 19:38:08
50000807,137,CAMP_LIFESTYLE,lifestyle,sms,2025-09-08 19:39:52
50000808,137,CAMP_LIFESTYLE,lifestyle,sms,2026-03-21 19:40:29
50000809,137,CAMP_LIFESTYLE,lifestyle,sms,2026-05-01 19:39:36
50000810,137,CAMP_LIFESTYLE,lifestyle,email,2025-11-28 19:35:31
50000811,137,CAMP_LIFESTYLE,lifestyle,sms,2025-11-29 19:38:40
50000812,137,CAMP_LIFESTYLE,lifestyle,web,2025-11-24 19:39:52
50000813,137,CAMP_LIFESTYLE,lifestyle,web,2026-06-01 19:40:24
50000814,137,CAMP_LIFESTYLE,lifestyle,web,2026-03-26 19:37:04
50000815,137,CAMP_LIFESTYLE,lifestyle,web,2026-05-31 19:32:26
50000816,138,CAMP_LIFESTYLE,lifestyle,app,2026-05-23 19:40:11
50000817,138,CAMP_LIFESTYLE,lifestyle,web,2026-01-23 19:38:40
50000818,138,CAMP_LIFESTYLE,lifestyle,web,2026-03-19 19:33:56
50000819,138,CAMP_LIFESTYLE,lifestyle,email,2026-05-04 19:40:13
50000820,138,CAMP_LIFESTYLE,lifestyle,app,2026-05-17 19:36:50
50000821,138,CAMP_LIFESTYLE,lifestyle,app,2025-12-29 19:39:56
50000822,139,CAMP_LIFESTYLE,lifestyle,email,2026-01-19 19:32:16
50000823,139,CAMP_LIFESTYLE,lifestyle,app,2026-02-16 19:33:43
50000824,139,CAMP_EDUCATION,education,email,2026-04-26 19:32:08
50000825,139,CAMP_LIFESTYLE,lifestyle,web,2025-06-14 19:32:59
50000826,139,CAMP_LIFESTYLE,lifestyle,web,2025-09-22 19:38:28
50000827,139,CAMP_EDUCATION,education,app,2025-07-22 19:35:12
50000828,139,CAMP_LIFESTYLE,lifestyle,email,2026-05-21 19:33:31
50000829,139,CAMP_LIFESTYLE,lifestyle,app,2026-02-05 19:39:47
50000830,139,CAMP_LIFESTYLE,lifestyle,app,2025-11-20 19:37:52
50000831,139,CAMP_LIFESTYLE,lifestyle,email,2026-05-01 19:33:55
50000832,140,CAMP_LIFESTYLE,lifestyle,email,2026-01-28 19:39:53
50000833,140,CAMP_LIFESTYLE,lifestyle,email,2026-05-16 19:33:42
50000834,140,CAMP_LIFESTYLE,lifestyle,web,2025-06-26 19:32:47
50000835,140,CAMP_LIFESTYLE,lifestyle,sms,2026-03-17 19:36:49
50000836,140,CAMP_LIFESTYLE,lifestyle,web,2026-03-29 19:36:48
50000837,141,CAMP_LIFESTYLE,lifestyle,email,2026-03-16 19:32:30
50000838,141,CAMP_LIFESTYLE,lifestyle,sms,2026-04-01 19:32:54
50000839,141,CAMP_LIFESTYLE,lifestyle,email,2026-05-20 19:40:27
50000840,141,CAMP_LIFESTYLE,lifestyle,email,2026-05-16 19:34:22
50000841,143,CAMP_LIFESTYLE,lifestyle,app,2025-07-07 19:34:47
50000842,143,CAMP_LIFESTYLE,lifestyle,email,2026-05-04 19:38:07
50000843,143,CAMP_LIFESTYLE,lifestyle,email,2026-03-16 19:39:29
50000844,143,CAMP_LIFESTYLE,lifestyle,web,2026-03-13 19:38:13
50000845,143,CAMP_LIFESTYLE,lifestyle,email,2026-03-31 19:35:48
50000846,144,CAMP_LIFESTYLE,lifestyle,web,2026-05-25 19:34:35
50000847,144,CAMP_LIFESTYLE,lifestyle,app,2026-05-24 19:34:16
50000848,144,CAMP_LIFESTYLE,lifestyle,email,2026-05-23 19:36:56
50000849,144,CAMP_LIFESTYLE,lifestyle,app,2026-05-10 19:31:09
50000850,144,CAMP_LIFESTYLE,lifestyle,email,2025-07-04 19:36:56
50000851,144,CAMP_LIFESTYLE,lifestyle,web,2026-04-30 19:33:20
50000852,144,CAMP_LIFESTYLE,lifestyle,web,2026-05-06 19:40:17
50000853,144,CAMP_LIFESTYLE,lifestyle,app,2025-07-27 19:33:12
50000854,145,CAMP_LIFESTYLE,lifestyle,email,2026-03-12 19:36:47
50000855,145,CAMP_LIFESTYLE,lifestyle,sms,2026-03-16 19:36:48
50000856,145,CAMP_LIFESTYLE,lifestyle,web,2026-05-03 19:37:08
50000857,145,CAMP_LIFESTYLE,lifestyle,web,2026-04-17 19:39:16
50000858,145,CAMP_LIFESTYLE,lifestyle,web,2026-03-07 19:39:03
50000859,145,CAMP_LIFESTYLE,lifestyle,email,2026-03-12 19:39:30
50000860,146,CAMP_LIFESTYLE,lifestyle,sms,2026-04-04 19:33:12
50000861,146,CAMP_LIFESTYLE,lifestyle,sms,2025-10-30 19:38:32
50000862,146,CAMP_HOME,home,email,2026-04-27 19:35:16
50000863,146,CAMP_LIFESTYLE,lifestyle,sms,2026-04-08 19:31:11
50000864,146,CAMP_LIFESTYLE,lifestyle,sms,2026-04-14 19:33:48
50000865,146,CAMP_LIFESTYLE,lifestyle,web,2026-03-26 19:35:01
50000866,146,CAMP_LIFESTYLE,lifestyle,app,2026-01-26 19:38:31
50000867,146,CAMP_LIFESTYLE,lifestyle,email,2026-02-11 19:33:24
50000868,146,CAMP_REWARDS,rewards,web,2026-05-31 19:33:39
50000869,146,CAMP_LIFESTYLE,lifestyle,app,2026-05-28 19:32:12
50000870,146,CAMP_LIFESTYLE,lifestyle,email,2026-01-14 19:36:35
50000871,146,CAMP_LIFESTYLE,lifestyle,email,2026-02-10 19:31:55
50000872,147,CAMP_LIFESTYLE,lifestyle,app,2026-05-13 19:40:53
50000873,147,CAMP_HOME,home,web,2026-05-05 19:39:39
50000874,147,CAMP_LIFESTYLE,lifestyle,email,2025-07-26 19:37:36
50000875,147,CAMP_LIFESTYLE,lifestyle,app,2026-03-27 19:33:16
50000876,147,CAMP_LIFESTYLE,lifestyle,sms,2025-12-06 19:36:08
50000877,147,CAMP_LIFESTYLE,lifestyle,app,2026-04-17 19:39:55
50000878,148,CAMP_LIFESTYLE,lifestyle,app,2026-01-15 19:39:54
50000879,148,CAMP_LIFESTYLE,lifestyle,app,2025-09-24 19:33:48
50000880,148,CAMP_LIFESTYLE,lifestyle,app,2026-05-21 19:39:50
50000881,148,CAMP_REWARDS,rewards,email,2026-01-28 19:34:43
50000882,148,CAMP_LIFESTYLE,lifestyle,email,2025-12-17 19:32:56
50000883,148,CAMP_LIFESTYLE,lifestyle,app,2026-03-19 19:37:50
50000884,148,CAMP_LIFESTYLE,lifestyle,web,2025-07-13 19:40:34
50000885,148,CAMP_HOME,home,email,2026-01-24 19:40:15
50000886,148,CAMP_LIFESTYLE,lifestyle,web,2026-03-03 19:37:11
50000887,148,CAMP_LIFESTYLE,lifestyle,app,2026-01-25 19:36:06
50000888,149,CAMP_HOME,home,email,2026-02-23 19:39:14
50000889,149,CAMP_LIFESTYLE,lifestyle,web,2025-12-02 19:40:43
50000890,149,CAMP_LIFESTYLE,lifestyle,email,2025-10-12 19:40:52
50000891,149,CAMP_LIFESTYLE,lifestyle,sms,2026-03-13 19:40:12
50000892,149,CAMP_LIFESTYLE,lifestyle,email,2026-05-27 19:35:19
50000893,149,CAMP_LIFESTYLE,lifestyle,sms,2025-10-19 19:31:13
50000894,149,CAMP_LIFESTYLE,lifestyle,sms,2025-08-01 19:34:30
50000895,150,CAMP_LIFESTYLE,lifestyle,web,2026-01-30 19:33:25
50000896,150,CAMP_LIFESTYLE,lifestyle,email,2026-06-02 19:39:51
50000897,150,CAMP_LIFESTYLE,lifestyle,app,2026-03-13 19:34:41
50000898,151,CAMP_REWARDS,rewards,sms,2025-09-01 19:32:36
50000899,151,CAMP_REWARDS,rewards,email,2026-03-06 19:36:22
50000900,151,CAMP_REWARDS,rewards,web,2026-05-28 19:36:38
50000901,151,CAMP_REWARDS,rewards,app,2026-03-26 19:40:36
50000902,151,CAMP_REWARDS,rewards,web,2026-04-22 19:32:06
50000903,151,CAMP_REWARDS,rewards,app,2026-03-31 19:38:13
50000904,152,CAMP_REWARDS,rewards,sms,2026-03-09 19:32:22
50000905,152,CAMP_REWARDS,rewards,app,2025-12-20 19:34:44
50000906,152,CAMP_REWARDS,rewards,sms,2025-07-14 19:32:51
50000907,152,CAMP_REWARDS,rewards,app,2026-04-07 19:32:24
50000908,152,CAMP_REWARDS,rewards,sms,2026-03-11 19:40:49
50000909,152,CAMP_REWARDS,rewards,email,2026-04-03 19:37:00
50000910,153,CAMP_REWARDS,rewards,email,2025-08-19 19:31:33
50000911,153,CAMP_REWARDS,rewards,email,2025-09-21 19:38:01
50000912,153,CAMP_REWARDS,rewards,app,2025-10-13 19:32:58
50000913,153,CAMP_REWARDS,rewards,sms,2026-03-31 19:31:31
50000914,153,CAMP_REWARDS,rewards,sms,2026-03-01 19:35:39
50000915,153,CAMP_REWARDS,rewards,email,2026-03-18 19:33:14
50000916,153,CAMP_REWARDS,rewards,email,2026-05-03 19:35:18
50000917,153,CAMP_HOME,home,app,2026-06-02 19:40:25
50000918,153,CAMP_REWARDS,rewards,sms,2026-03-10 19:35:12
50000919,154,CAMP_REWARDS,rewards,email,2026-03-05 19:38:10
50000920,154,CAMP_REWARDS,rewards,email,2026-05-04 19:39:24
50000921,154,CAMP_REWARDS,rewards,sms,2025-08-29 19:37:11
50000922,155,CAMP_REWARDS,rewards,sms,2026-05-01 19:31:08
50000923,155,CAMP_REWARDS,rewards,email,2026-04-30 19:36:38
50000924,155,CAMP_REWARDS,rewards,app,2026-04-07 19:35:02
50000925,155,CAMP_REWARDS,rewards,web,2026-05-30 19:36:45
50000926,155,CAMP_REWARDS,rewards,web,2026-01-19 19:31:32
50000927,155,CAMP_REWARDS,rewards,email,2026-05-15 19:31:19
50000928,155,CAMP_REWARDS,rewards,email,2026-04-20 19:31:56
50000929,155,CAMP_REWARDS,rewards,app,2026-05-10 19:35:07
50000930,156,CAMP_REWARDS,rewards,web,2026-05-17 19:39:50
50000931,156,CAMP_REWARDS,rewards,app,2025-11-09 19:31:31
50000932,156,CAMP_REWARDS,rewards,sms,2026-04-26 19:40:23
50000933,156,CAMP_REWARDS,rewards,web,2025-10-01 19:39:13
50000934,156,CAMP_REWARDS,rewards,app,2026-05-02 19:31:28
50000935,157,CAMP_REWARDS,rewards,sms,2026-03-31 19:37:52
50000936,157,CAMP_REWARDS,rewards,app,2026-04-20 19:38:47
50000937,157,CAMP_REWARDS,rewards,app,2026-05-13 19:39:16
50000938,157,CAMP_REWARDS,rewards,sms,2026-04-14 19:34:46
50000939,157,CAMP_REWARDS,rewards,web,2026-04-26 19:38:55
50000940,158,CAMP_REWARDS,rewards,web,2026-05-11 19:37:27
50000941,158,CAMP_REWARDS,rewards,app,2026-05-07 19:34:06
50000942,158,CAMP_REWARDS,rewards,email,2026-04-13 19:31:24
50000943,159,CAMP_REWARDS,rewards,email,2026-03-09 19:33:02
50000944,159,CAMP_REWARDS,rewards,email,2026-05-26 19:31:33
50000945,159,CAMP_REWARDS,rewards,sms,2025-10-20 19:33:33
50000946,159,CAMP_REWARDS,rewards,sms,2026-03-26 19:40:44
50000947,159,CAMP_REWARDS,rewards,email,2025-09-13 19:33:50
50000948,159,CAMP_REWARDS,rewards,email,2026-03-30 19:39:42
50000949,160,CAMP_REWARDS,rewards,app,2025-10-16 19:32:00
50000950,160,CAMP_REWARDS,rewards,email,2026-04-30 19:39:46
50000951,160,CAMP_REWARDS,rewards,app,2026-06-05 19:36:26
50000952,160,CAMP_REWARDS,rewards,app,2025-08-25 19:33:02
50000953,161,CAMP_REWARDS,rewards,sms,2025-06-08 19:31:17
50000954,161,CAMP_REWARDS,rewards,sms,2026-03-27 19:40:07
50000955,161,CAMP_REWARDS,rewards,app,2025-07-19 19:40:00
50000956,161,CAMP_REWARDS,rewards,email,2026-04-20 19:36:31
50000957,161,CAMP_REWARDS,rewards,app,2026-05-27 19:36:46
50000958,161,CAMP_REWARDS,rewards,app,2025-11-04 19:31:49
50000959,161,CAMP_REWARDS,rewards,email,2026-05-23 19:34:28
50000960,161,CAMP_REWARDS,rewards,web,2026-06-01 19:34:18
50000961,162,CAMP_REWARDS,rewards,sms,2026-03-29 19:36:04
50000962,162,CAMP_EDUCATION,education,sms,2026-04-27 19:40:26
50000963,162,CAMP_REWARDS,rewards,web,2026-03-14 19:31:34
50000964,163,CAMP_REWARDS,rewards,sms,2025-07-12 19:38:56
50000965,163,CAMP_REWARDS,rewards,web,2025-12-06 19:36:22
50000966,163,CAMP_TRAVEL,travel,app,2025-08-02 19:39:18
50000967,164,CAMP_REWARDS,rewards,app,2025-12-27 19:35:17
50000968,164,CAMP_REWARDS,rewards,sms,2026-05-04 19:35:07
50000969,164,CAMP_REWARDS,rewards,sms,2026-04-15 19:33:39
50000970,164,CAMP_REWARDS,rewards,web,2025-06-24 19:31:19
50000971,164,CAMP_REWARDS,rewards,web,2026-05-22 19:32:48
50000972,165,CAMP_HOME,home,sms,2026-03-30 19:40:16
50000973,165,CAMP_HOME,home,web,2026-03-18 19:36:22
50000974,165,CAMP_REWARDS,rewards,sms,2026-05-03 19:39:45
50000975,165,CAMP_REWARDS,rewards,web,2026-04-26 19:33:35
50000976,166,CAMP_REWARDS,rewards,email,2025-11-15 19:32:49
50000977,166,CAMP_REWARDS,rewards,web,2026-04-30 19:34:51
50000978,167,CAMP_REWARDS,rewards,email,2025-10-30 19:31:00
50000979,167,CAMP_REWARDS,rewards,email,2025-10-05 19:38:34
50000980,167,CAMP_LIFESTYLE,lifestyle,email,2025-06-06 19:31:36
50000981,167,CAMP_REWARDS,rewards,app,2026-04-05 19:39:02
50000982,167,CAMP_REWARDS,rewards,email,2026-03-19 19:31:24
50000983,167,CAMP_REWARDS,rewards,sms,2026-05-14 19:39:31
50000984,167,CAMP_EDUCATION,education,email,2026-03-23 19:36:10
50000985,168,CAMP_REWARDS,rewards,web,2025-06-12 19:38:00
50000986,168,CAMP_REWARDS,rewards,sms,2026-03-21 19:40:49
50000987,168,CAMP_REWARDS,rewards,app,2025-10-28 19:34:37
50000988,168,CAMP_REWARDS,rewards,sms,2026-05-04 19:33:14
50000989,168,CAMP_REWARDS,rewards,app,2026-02-01 19:40:29
50000990,169,CAMP_REWARDS,rewards,web,2026-04-10 19:32:44
50000991,169,CAMP_REWARDS,rewards,web,2025-10-14 19:39:02
50000992,169,CAMP_REWARDS,rewards,app,2026-03-25 19:31:50
50000993,169,CAMP_REWARDS,rewards,sms,2026-06-04 19:31:14
50000994,169,CAMP_REWARDS,rewards,sms,2026-05-29 19:40:21
50000995,170,CAMP_REWARDS,rewards,app,2026-04-25 19:40:51
50000996,170,CAMP_REWARDS,rewards,email,2026-01-13 19:35:31
50000997,170,CAMP_REWARDS,rewards,app,2026-03-29 19:33:55
50000998,170,CAMP_REWARDS,rewards,app,2026-04-07 19:39:19
50000999,170,CAMP_REWARDS,rewards,sms,2025-09-06 19:38:47
50001000,171,CAMP_REWARDS,rewards,email,2026-01-11 19:31:44
50001001,171,CAMP_REWARDS,rewards,sms,2025-07-12 19:31:54
50001002,171,CAMP_REWARDS,rewards,email,2025-11-11 19:38:14
50001003,171,CAMP_REWARDS,rewards,web,2025-06-08 19:38:49
50001004,171,CAMP_REWARDS,rewards,web,2026-03-22 19:32:43
50001005,171,CAMP_REWARDS,rewards,app,2026-03-24 19:33:33
50001006,172,CAMP_REWARDS,rewards,web,2026-04-15 19:34:44
50001007,172,CAMP_REWARDS,rewards,sms,2026-03-21 19:39:48
50001008,172,CAMP_REWARDS,rewards,web,2026-03-29 19:31:30
50001009,172,CAMP_REWARDS,rewards,web,2026-03-26 19:34:34
50001010,173,CAMP_REWARDS,rewards,sms,2025-06-22 19:35:11
50001011,173,CAMP_REWARDS,rewards,web,2025-10-05 19:39:36
50001012,173,CAMP_REWARDS,rewards,app,2026-01-31 19:33:31
50001013,173,CAMP_REWARDS,rewards,app,2025-07-26 19:36:21
50001014,173,CAMP_REWARDS,rewards,app,2026-05-29 19:32:59
50001015,174,CAMP_REWARDS,rewards,email,2026-04-18 19:39:53
50001016,174,CAMP_REWARDS,rewards,app,2026-04-27 19:34:00
50001017,174,CAMP_REWARDS,rewards,app,2025-08-17 19:37:43
50001018,174,CAMP_REWARDS,rewards,web,2026-04-15 19:32:28
50001019,174,CAMP_REWARDS,rewards,app,2026-05-02 19:39:59
50001020,175,CAMP_REWARDS,rewards,web,2026-05-05 19:40:08
50001021,175,CAMP_REWARDS,rewards,email,2026-04-17 19:38:19
50001022,175,CAMP_REWARDS,rewards,web,2026-04-23 19:37:05
50001023,175,CAMP_REWARDS,rewards,web,2026-02-02 19:38:29
50001024,175,CAMP_REWARDS,rewards,app,2025-08-25 19:35:42
50001025,175,CAMP_REWARDS,rewards,app,2026-04-19 19:32:47
50001026,176,CAMP_REWARDS,rewards,sms,2026-05-24 19:36:12
50001027,176,CAMP_REWARDS,rewards,email,2026-05-17 19:40:38
50001028,176,CAMP_REWARDS,rewards,web,2026-05-15 19:32:07
50001029,176,CAMP_REWARDS,rewards,email,2025-09-01 19:37:39
50001030,176,CAMP_REWARDS,rewards,email,2026-03-15 19:38:56
50001031,176,CAMP_EDUCATION,education,email,2026-04-03 19:38:29
50001032,176,CAMP_REWARDS,rewards,email,2026-04-04 19:38:19
50001033,177,CAMP_REWARDS,rewards,sms,2026-03-31 19:31:34
50001034,177,CAMP_REWARDS,rewards,web,2026-03-19 19:34:40
50001035,177,CAMP_REWARDS,rewards,sms,2026-05-02 19:37:29
50001036,177,CAMP_REWARDS,rewards,app,2026-03-28 19:34:03
50001037,178,CAMP_REWARDS,rewards,app,2025-06-16 19:37:54
50001038,178,CAMP_REWARDS,rewards,app,2026-04-03 19:35:49
50001039,178,CAMP_REWARDS,rewards,email,2026-03-08 19:40:32
50001040,178,CAMP_REWARDS,rewards,sms,2026-06-03 19:34:56
50001041,178,CAMP_REWARDS,rewards,app,2026-04-30 19:37:52
50001042,178,CAMP_REWARDS,rewards,app,2025-09-01 19:33:12
50001043,179,CAMP_REWARDS,rewards,web,2026-05-25 19:34:18
50001044,179,CAMP_REWARDS,rewards,web,2026-02-02 19:39:21
50001045,179,CAMP_REWARDS,rewards,app,2025-10-30 19:38:39
50001046,179,CAMP_LIFESTYLE,lifestyle,email,2026-05-29 19:32:31
50001047,180,CAMP_HOME,home,sms,2025-09-28 19:36:22
50001048,180,CAMP_REWARDS,rewards,app,2025-10-14 19:33:18
50001049,180,CAMP_REWARDS,rewards,app,2026-04-27 19:31:45
50001050,180,CAMP_REWARDS,rewards,app,2026-01-05 19:31:18
50001051,180,CAMP_REWARDS,rewards,web,2026-05-10 19:33:52
50001052,180,CAMP_REWARDS,rewards,email,2026-05-11 19:37:28
50001053,180,CAMP_REWARDS,rewards,web,2026-06-05 19:40:03
50001054,180,CAMP_REWARDS,rewards,sms,2026-01-11 19:40:54
50001055,181,CAMP_REWARDS,rewards,web,2026-02-02 19:33:03
50001056,181,CAMP_REWARDS,rewards,app,2026-03-26 19:35:23
50001057,181,CAMP_REWARDS,rewards,app,2026-02-18 19:38:17
50001058,181,CAMP_REWARDS,rewards,email,2026-01-10 19:31:40
50001059,181,CAMP_REWARDS,rewards,email,2025-12-08 19:32:14
50001060,182,CAMP_REWARDS,rewards,email,2026-05-06 19:33:54
50001061,182,CAMP_REWARDS,rewards,sms,2026-02-20 19:37:18
50001062,182,CAMP_REWARDS,rewards,app,2026-05-01 19:37:54
50001063,182,CAMP_REWARDS,rewards,email,2026-03-28 19:39:01
50001064,182,CAMP_REWARDS,rewards,app,2026-03-30 19:34:36
50001065,182,CAMP_REWARDS,rewards,sms,2026-05-31 19:38:45
50001066,182,CAMP_REWARDS,rewards,sms,2025-07-16 19:35:29
50001067,183,CAMP_REWARDS,rewards,app,2026-03-17 19:34:47
50001068,183,CAMP_REWARDS,rewards,email,2026-03-09 19:35:39
50001069,183,CAMP_REWARDS,rewards,email,2026-05-10 19:40:31
50001070,183,CAMP_REWARDS,rewards,email,2026-05-19 19:40:21
50001071,183,CAMP_REWARDS,rewards,app,2026-03-27 19:37:51
50001072,183,CAMP_REWARDS,rewards,email,2025-09-17 19:37:39
50001073,184,CAMP_REWARDS,rewards,app,2026-04-10 19:38:25
50001074,184,CAMP_REWARDS,rewards,app,2026-05-21 19:36:04
50001075,184,CAMP_REWARDS,rewards,sms,2025-08-08 19:33:02
50001076,184,CAMP_REWARDS,rewards,app,2026-03-22 19:35:04
50001077,184,CAMP_REWARDS,rewards,sms,2026-01-23 19:36:09
50001078,184,CAMP_REWARDS,rewards,web,2026-01-03 19:32:17
50001079,185,CAMP_REWARDS,rewards,email,2026-03-14 19:31:42
50001080,185,CAMP_REWARDS,rewards,sms,2026-04-01 19:36:01
50001081,185,CAMP_REWARDS,rewards,web,2025-06-17 19:36:43
50001082,185,CAMP_REWARDS,rewards,app,2026-05-28 19:33:03
50001083,185,CAMP_REWARDS,rewards,app,2025-07-11 19:40:44
50001084,186,CAMP_REWARDS,rewards,app,2025-06-08 19:32:12
50001085,186,CAMP_REWARDS,rewards,app,2026-03-09 19:34:23
50001086,186,CAMP_REWARDS,rewards,app,2026-04-15 19:33:19
50001087,186,CAMP_REWARDS,rewards,web,2026-05-29 19:38:03
50001088,186,CAMP_REWARDS,rewards,sms,2026-05-22 19:34:23
50001089,186,CAMP_EDUCATION,education,email,2026-04-14 19:39:42
50001090,186,CAMP_REWARDS,rewards,sms,2025-10-19 19:39:04
50001091,186,CAMP_REWARDS,rewards,email,2026-01-31 19:34:30
50001092,187,CAMP_REWARDS,rewards,app,2025-09-09 19:37:31
50001093,187,CAMP_REWARDS,rewards,app,2025-09-28 19:37:05
50001094,187,CAMP_REWARDS,rewards,email,2026-03-15 19:35:14
50001095,187,CAMP_REWARDS,rewards,web,2025-12-15 19:37:48
50001096,187,CAMP_REWARDS,rewards,sms,2025-06-24 19:34:40
50001097,187,CAMP_REWARDS,rewards,app,2026-03-11 19:40:20
50001098,187,CAMP_REWARDS,rewards,web,2026-04-24 19:37:02
50001099,187,CAMP_REWARDS,rewards,app,2025-11-26 19:37:43
50001100,188,CAMP_HOME,home,email,2025-11-06 19:31:14
50001101,188,CAMP_REWARDS,rewards,web,2025-07-13 19:37:10
50001102,188,CAMP_REWARDS,rewards,sms,2026-04-11 19:36:51
50001103,188,CAMP_REWARDS,rewards,sms,2026-04-06 19:37:11
50001104,188,CAMP_HOME,home,web,2026-04-22 19:32:07
50001105,188,CAMP_REWARDS,rewards,sms,2025-06-09 19:38:01
50001106,188,CAMP_REWARDS,rewards,app,2025-10-09 19:31:45
50001107,188,CAMP_REWARDS,rewards,sms,2026-05-12 19:40:11
50001108,188,CAMP_REWARDS,rewards,web,2026-03-21 19:33:52
50001109,189,CAMP_REWARDS,rewards,email,2025-11-03 19:36:16
50001110,189,CAMP_REWARDS,rewards,sms,2025-07-18 19:34:41
50001111,189,CAMP_REWARDS,rewards,sms,2026-06-01 19:34:58
50001112,189,CAMP_LIFESTYLE,lifestyle,sms,2025-06-29 19:38:33
50001113,189,CAMP_REWARDS,rewards,web,2026-03-28 19:39:24
50001114,189,CAMP_REWARDS,rewards,web,2026-04-25 19:35:06
50001115,189,CAMP_REWARDS,rewards,sms,2026-03-25 19:38:35
50001116,189,CAMP_REWARDS,rewards,web,2026-01-30 19:37:43
50001117,190,CAMP_REWARDS,rewards,email,2026-03-10 19:39:54
50001118,190,CAMP_REWARDS,rewards,email,2025-08-21 19:35:18
50001119,190,CAMP_REWARDS,rewards,app,2026-04-19 19:38:24
50001120,190,CAMP_REWARDS,rewards,app,2026-04-14 19:39:03
50001121,190,CAMP_REWARDS,rewards,web,2026-05-04 19:35:28
50001122,190,CAMP_REWARDS,rewards,app,2026-03-31 19:32:23
50001123,190,CAMP_REWARDS,rewards,sms,2026-03-09 19:36:17
50001124,190,CAMP_REWARDS,rewards,app,2026-04-05 19:34:43
50001125,191,CAMP_REWARDS,rewards,app,2026-03-18 19:38:18
50001126,191,CAMP_REWARDS,rewards,email,2025-06-12 19:31:52
50001127,191,CAMP_REWARDS,rewards,sms,2026-03-22 19:34:58
50001128,191,CAMP_REWARDS,rewards,email,2026-05-29 19:38:28
50001129,191,CAMP_REWARDS,rewards,sms,2025-07-26 19:34:59
50001130,192,CAMP_REWARDS,rewards,sms,2025-11-21 19:35:32
50001131,192,CAMP_REWARDS,rewards,sms,2026-04-02 19:35:50
50001132,192,CAMP_REWARDS,rewards,web,2026-05-30 19:31:31
50001133,192,CAMP_REWARDS,rewards,app,2026-04-08 19:33:20
50001134,193,CAMP_REWARDS,rewards,sms,2026-04-26 19:36:52
50001135,193,CAMP_REWARDS,rewards,app,2026-03-16 19:31:56
50001136,193,CAMP_REWARDS,rewards,app,2026-05-15 19:38:39
50001137,193,CAMP_REWARDS,rewards,web,2026-05-25 19:35:39
50001138,193,CAMP_REWARDS,rewards,email,2026-05-30 19:32:59
50001139,193,CAMP_REWARDS,rewards,email,2026-05-28 19:31:04
50001140,194,CAMP_REWARDS,rewards,app,2026-05-06 19:38:12
50001141,194,CAMP_REWARDS,rewards,app,2025-10-04 19:40:46
50001142,194,CAMP_REWARDS,rewards,web,2026-05-30 19:36:12
50001143,194,CAMP_REWARDS,rewards,app,2025-09-10 19:34:54
50001144,194,CAMP_TRAVEL,travel,sms,2026-06-04 19:40:01
50001145,194,CAMP_REWARDS,rewards,email,2026-04-07 19:37:23
50001146,194,CAMP_REWARDS,rewards,email,2026-04-17 19:34:54
